mask_name,target_area_frac,target_perimeter,target_components,target_compactness,target_edge_density,shift_target_printed,iou_target_pixelILT,xor_target_pixelILT,iou_target_printed,xor_target_printed,comp_delta_target_printed,iou_pixelILT_litho_t0.30,xor_pixelILT_litho_t0.30,iou_pixelILT_litho_t0.40,xor_pixelILT_litho_t0.40,iou_pixelILT_litho_t0.50,xor_pixelILT_litho_t0.50,iou_litho_resist_t0.30,xor_litho_resist_t0.30,iou_litho_resist_t0.40,xor_litho_resist_t0.40,iou_litho_resist_t0.50,xor_litho_resist_t0.50,iou_resist_printed_t0.30,xor_resist_printed_t0.30,comp_delta_resist_printed_t0.30,iou_resist_printed_t0.40,xor_resist_printed_t0.40,comp_delta_resist_printed_t0.40,iou_resist_printed_t0.50,xor_resist_printed_t0.50,comp_delta_resist_printed_t0.50,iou_resist_printed_mean,iou_resist_printed_std
AOI21_X2__0_0.png,0.0228271484375,5720.0,22.0,341.7279411729014,0.0013637542724609375,106.8913146055774,0.2243614867071596,0.7756385132928132,0.42264170621052066,0.5773582937893751,-6,0.0,0.9999999999999717,0.0,0.9999999999999717,0.0,0.9999999999999717,0.0,0.9999999999998556,0.0,0.9999999999998136,0.0,0.9999999999997542,0.5876929302270959,0.41230706977275966,-1,0.758043470156068,0.2419565298437457,-1,0.9999999999997542,0.0,0,0.7819121334609728,0.16916769739344664
AOI21_X4__0_0.png,0.02490234375,6240.0,24.0,372.79411764348964,0.00148773193359375,94.80114955249158,0.2283453987374708,0.771654601262506,0.5220076042728274,0.4779923957270773,-3,0.0,0.9999999999999765,0.0,0.9999999999999765,0.0,0.9999999999999765,0.0,0.9999999999998905,0.0,0.9999999999998607,0.0,0.9999999999998191,0.6049823232598968,0.3950176767399938,0,0.7704842621761451,0.22951573782371554,0,0.9999999999998191,0.0,0,0.791822195145287,0.16196958926868166
AOI21_X4__1_0.png,0.02178955078125,5460.0,21.0,326.1948529376073,0.0013017654418945312,87.47704484045171,0.23072570449817933,0.7692742955017952,0.6086545051071361,0.39134549489275516,-2,0.0,0.9999999999999745,0.0,0.9999999999999745,0.0,0.9999999999999745,0.0,0.9999999999998858,0.0,0.9999999999998586,0.0,0.999999999999823,0.6454450931775636,0.35455490682232216,0,0.7993830217780861,0.20061697822177246,0,0.999999999999823,0.0,0,0.8149427049851576,0.1451639838115584
AOI21_X4__2_0.png,0.01971435546875,4940.0,19.0,295.1286764670191,0.0011777877807617188,78.95127351663453,0.23182067010091567,0.7681793298990562,0.5994728163402141,0.4005271836596656,-1,0.0,0.9999999999999719,0.0,0.9999999999999719,0.0,0.9999999999999719,0.0,0.9999999999998735,0.0,0.9999999999998422,0.0,0.9999999999998008,0.6350216307839407,0.3649783692159328,0,0.7920637425053974,0.20793625749444494,0,0.9999999999998008,0.0,0,0.8090284577630463,0.14948389806641832
AOI221_X2__0_0.png,0.01971435546875,4940.0,19.0,295.1286764670191,0.0011777877807617188,121.21203225233255,0.2506507115573056,0.7493492884426636,0.4261426070155858,0.5738573929842935,-3,0.0,0.9999999999999691,0.0,0.9999999999999691,0.0,0.9999999999999691,0.0,0.9999999999998409,0.0,0.9999999999997914,0.0,0.9999999999997178,0.56368468798234,0.43631531201750096,0,0.7389526392654415,0.26104736073434986,0,0.9999999999997178,0.0,0,0.7675457757491664,0.1792687711523085
AOI221_X2__1_0.png,0.0166015625,4160.0,16.0,248.5294117611367,0.0009918212890625,120.3944419529798,0.2197919394082528,0.7802080605917152,0.5253858389578371,0.47461416104201964,-2,0.0,0.9999999999999679,0.0,0.9999999999999679,0.0,0.9999999999999679,0.0,0.9999999999998336,0.0,0.9999999999997896,0.0,0.9999999999997284,0.6130251611075862,0.3869748388922474,0,0.7747053872052242,0.2252946127945654,0,0.9999999999997284,0.0,0,0.7959101827708462,0.15869176412180255
AOI221_X4__0_0.png,0.0269775390625,6760.0,26.0,403.8602941140779,0.0016117095947265625,163.57922823185038,0.241970618152087,0.7580293818478897,0.4791575098014664,0.5208424901984458,-5,0.0,0.9999999999999762,0.0,0.9999999999999762,0.0,0.9999999999999762,0.0,0.9999999999998906,0.0,0.9999999999998604,0.0,0.9999999999998186,0.6026285864240069,0.3973714135758838,0,0.7695014171424306,0.23049858285742983,0,0.9999999999998186,0.0,0,0.790710001188752,0.16291789979362226
AOI221_X4__1_0.png,0.0269775390625,6760.0,26.0,403.8602941140779,0.0016117095947265625,101.91047125881622,0.22198828248366181,0.7780117175163167,0.5683161361141104,0.4316838638858018,-4,0.0,0.999999999999978,0.0,0.999999999999978,0.0,0.999999999999978,0.0,0.9999999999999025,0.0,0.9999999999998785,0.0,0.9999999999998472,0.6382833455254193,0.36171665447448315,0,0.7947245060295599,0.20527549397031863,0,0.9999999999998472,0.0,0,0.8110026171849422,0.1481181222496275
AOI221_X4__2_0.png,0.029052734375,7280.0,28.0,434.92647058466616,0.001735687255859375,140.0887757847771,0.23852774290735146,0.7614722570926284,0.53759076795184,0.4624092320480785,-4,0.0,0.9999999999999798,0.0,0.9999999999999798,0.0,0.9999999999999798,0.0,0.9999999999999085,0.0,0.9999999999998839,0.0,0.9999999999998503,0.6117271120795653,0.38827288792034315,0,0.7760779667316262,0.2239220332682576,0,0.9999999999998503,0.0,0,0.7959350262703473,0.15913241024093278
AOI222_X2__0_0.png,0.02593994140625,6500.0,25.0,388.3272058787838,0.0015497207641601562,103.32043380979498,0.241954082254445,0.7580459177455315,0.565536624888943,0.43446337511096556,-3,0.0,0.9999999999999762,0.0,0.9999999999999762,0.0,0.9999999999999762,0.0,0.9999999999999001,0.0,0.9999999999998742,0.0,0.9999999999998392,0.6214172252914052,0.3785827747084949,0,0.7826809104978065,0.2173190895020677,0,0.9999999999998392,0.0,0,0.801366045263017,0.15511948087926672
AOI222_X2__1_0.png,0.02386474609375,5980.0,23.0,357.26102940819555,0.0014257431030273438,140.1310643399474,0.25321850421886993,0.746781495781104,0.5622176550600619,0.4377823449398388,-3,0.0,0.9999999999999737,0.0,0.9999999999999737,0.0,0.9999999999999737,0.0,0.9999999999998913,0.0,0.9999999999998631,0.0,0.9999999999998254,0.6226101141924282,0.377389885807463,0,0.7837712032637236,0.2162287967361395,0,0.9999999999998254,0.0,0,0.8021271058186591,0.15461454404719885
AOI222_X2__2_0.png,0.020751953125,5200.0,20.0,310.6617647023132,0.001239776611328125,90.83425692925081,0.22361914206727546,0.7763808579326978,0.5915419025013019,0.408458097498584,-2,0.0,0.9999999999999731,0.0,0.9999999999999731,0.0,0.9999999999999731,0.0,0.9999999999998787,0.0,0.9999999999998487,0.0,0.9999999999998094,0.636657276083078,0.36334272391680067,0,0.7937685459939452,0.2062314540059035,0,0.9999999999998094,0.0,0,0.8101419406922775,0.14878519145906974
AOI222_X4__0_0.png,0.02386474609375,5980.0,23.0,357.26102940819555,0.0014257431030273438,133.0419919626445,0.22698529918101343,0.7730147008189628,0.4999452915957447,0.5000547084041559,-3,0.0,0.999999999999976,0.0,0.999999999999976,0.0,0.999999999999976,0.0,0.9999999999998834,0.0,0.9999999999998501,0.0,0.9999999999998028,0.5912510058660255,0.4087489941338579,0,0.7601697329553686,0.23983026704448146,0,0.9999999999998028,0.0,0,0.7838069129403991,0.16770603698053968
AOI222_X4__1_0.png,0.0228271484375,5720.0,22.0,341.7279411729014,0.0013637542724609375,99.27062898609624,0.20322820146628637,0.796771798533691,0.5945323473518348,0.4054676526480619,-2,0.0,0.9999999999999769,0.0,0.9999999999999769,0.0,0.9999999999999769,0.0,0.9999999999998919,0.0,0.9999999999998651,0.0,0.9999999999998296,0.6343428880475247,0.36565711195236716,0,0.7915586869667435,0.20844131303312163,0,0.9999999999998296,0.0,0,0.8086338583380326,0.14976637804336965
AOI222_X4__2_0.png,0.02593994140625,6500.0,25.0,388.3272058787838,0.0015497207641601562,158.98402170835593,0.2254773833642964,0.774522616635682,0.5278972700952108,0.4721027299046979,-5,0.0,0.9999999999999782,0.0,0.9999999999999782,0.0,0.9999999999999782,0.0,0.9999999999998923,0.0,0.9999999999998651,0.0,0.9999999999998291,0.6301008316455563,0.369899168354336,0,0.7891818230880256,0.21081817691183943,0,0.9999999999998291,0.0,0,0.8064275515778037,0.15150227732205443
AOI22_X2__0_0.png,0.0269775390625,6760.0,26.0,403.8602941140779,0.0016117095947265625,115.09812882797753,0.23863971005956394,0.7613602899404128,0.4677836639151985,0.5322163360847135,-5,0.0,0.9999999999999762,0.0,0.9999999999999762,0.0,0.9999999999999762,0.0,0.9999999999998896,0.0,0.9999999999998581,0.0,0.9999999999998136,0.5922344031176551,0.40776559688223457,0,0.7612101260073844,0.23878987399247378,0,0.9999999999998136,0.0,0,0.7844815097082843,0.16728092833052155
AOI22_X2__1_0.png,0.02178955078125,5460.0,21.0,326.1948529376073,0.0013017654418945312,129.6833816063984,0.20954879247636135,0.790451207523613,0.514018691588729,0.485981308411162,-3,0.0,0.9999999999999737,0.0,0.9999999999999737,0.0,0.9999999999999737,0.0,0.9999999999998728,0.0,0.9999999999998379,0.0,0.9999999999997893,0.603933549742142,0.39606645025773074,0,0.7693380468976796,0.2306619531021583,0,0.9999999999997893,0.0,0,0.7910905322132035,0.16242338956766647
AOI22_X4__0_0.png,0.02386474609375,5980.0,23.0,357.26102940819555,0.0014257431030273438,144.2280118854697,0.25690998924997266,0.7430900107500015,0.5138019252017765,0.486198074798124,-3,0.0,0.9999999999999741,0.0,0.9999999999999741,0.0,0.9999999999999741,0.0,0.9999999999998866,0.0,0.9999999999998541,0.0,0.9999999999998077,0.5890766493261491,0.41092335067373764,0,0.7584747617726213,0.24152523822723285,0,0.9999999999998077,0.0,0,0.7825171370328593,0.16861796442121704
AOI22_X4__1_0.png,0.02178955078125,5460.0,21.0,326.1948529376073,0.0013017654418945312,131.48373295177174,0.2502561889865632,0.7497438110134084,0.5278011196838991,0.47219888031599183,-3,0.0,0.9999999999999714,0.0,0.9999999999999714,0.0,0.9999999999999714,0.0,0.9999999999998763,0.0,0.9999999999998421,0.0,0.9999999999997943,0.6012270697524088,0.39877293024746746,0,0.7677302163953929,0.2322697836044492,0,0.9999999999997943,0.0,0,0.7896524287158653,0.1635347058359773
AOI22_X4__2_0.png,0.01971435546875,4940.0,19.0,295.1286764670191,0.0011777877807617188,74.67816110720062,0.23173409383438262,0.7682659061655893,0.603687191227786,0.39631280877209346,-1,0.0,0.9999999999999719,0.0,0.9999999999999719,0.0,0.9999999999999719,0.0,0.9999999999998759,0.0,0.9999999999998441,0.0,0.9999999999998016,0.6259562841529277,0.3740437158469481,0,0.786081911475594,0.21391808852425,0,0.9999999999998016,0.0,0,0.8040127318761078,0.15322817643699618
AOI22_X4__3_0.png,0.01971435546875,4940.0,19.0,295.1286764670191,0.0011777877807617188,79.65878588869626,0.22802874629899056,0.7719712537009817,0.603367959844409,0.39663204015547066,-1,0.0,0.9999999999999724,0.0,0.9999999999999724,0.0,0.9999999999999724,0.0,0.999999999999874,0.0,0.999999999999843,0.0,0.999999999999802,0.6365056764486428,0.36349432355123124,0,0.7930390279128399,0.20696097208700323,0,0.999999999999802,0.0,0,0.8098482347870949,0.1488711812055081
AOI22_X4__4_0.png,0.01971435546875,4940.0,19.0,295.1286764670191,0.0011777877807617188,111.65657284288167,0.22395323195405403,0.776046768045918,0.5795473717190982,0.42045262828078134,-2,0.0,0.9999999999999718,0.0,0.9999999999999718,0.0,0.9999999999999718,0.0,0.9999999999998678,0.0,0.9999999999998357,0.0,0.9999999999997934,0.6402381739992538,0.359761826000614,0,0.7954560399814566,0.20454396001837896,0,0.9999999999997934,0.0,0,0.8118980713268346,0.14733159461541717
BUF_X16__0_0.png,0.03009033203125,7540.0,29.0,450.45955881996025,0.0017976760864257812,88.52315632805634,0.22679591312424208,0.7732040868757382,0.5774272645824038,0.4225727354175176,-4,0.0,0.9999999999999798,0.0,0.9999999999999798,0.0,0.9999999999999798,0.0,0.9999999999999147,0.0,0.9999999999998936,0.0,0.9999999999998658,0.6357578033004561,0.3642421966994587,0,0.7929566522279677,0.2070433477719259,0,0.9999999999998658,0.0,0,0.8095714851760966,0.14916463827937135
BUF_X16__1_0.png,0.029052734375,7280.0,28.0,434.92647058466616,0.001735687255859375,73.84825573211582,0.22381862734096078,0.7761813726590188,0.5895126816756431,0.4104873183242755,-4,0.0,0.999999999999979,0.0,0.999999999999979,0.0,0.999999999999979,0.0,0.9999999999999125,0.0,0.9999999999998913,0.0,0.9999999999998638,0.6416232999518396,0.3583767000480729,0,0.7973133063069051,0.20268669369298628,0,0.9999999999998638,0.0,0,0.8129788687528695,0.14672541740586773
BUF_X16__2_0.png,0.0228271484375,5720.0,22.0,341.7279411729014,0.0013637542724609375,41.51442432712999,0.20244309314964817,0.7975569068503284,0.5526676781742406,0.4473323218256555,-4,0.0,0.999999999999976,0.0,0.999999999999976,0.0,0.999999999999976,0.0,0.9999999999998803,0.0,0.9999999999998515,0.0,0.9999999999998137,0.6426937494759521,0.3573062505239281,0,0.7972752124560533,0.20272478754379827,0,0.9999999999998137,0.0,0,0.8133229873106064,0.14631037209574255
BUF_X16__3_0.png,0.020751953125,5200.0,20.0,310.6617647023132,0.001239776611328125,58.75835859494516,0.20466699422499923,0.795333005774977,0.5626209091220639,0.43737909087782173,-1,0.0,0.9999999999999762,0.0,0.9999999999999762,0.0,0.9999999999999762,0.0,0.9999999999998794,0.0,0.9999999999998455,0.0,0.9999999999997979,0.5966230476993793,0.40337695230050014,0,0.7644722608560093,0.23552773914383626,0,0.9999999999997979,0.0,0,0.7870317695183955,0.16544876343873502
BUF_X16__4_0.png,0.02386474609375,5980.0,23.0,357.26102940819555,0.0014257431030273438,51.27461401268816,0.22094925982368338,0.7790507401762942,0.5874630490389677,0.4125369509609328,-2,0.0,0.9999999999999774,0.0,0.9999999999999774,0.0,0.9999999999999774,0.0,0.9999999999998975,0.0,0.9999999999998691,0.0,0.9999999999998317,0.6088792758807409,0.39112072411915666,-1,0.7773895061969744,0.2226104938028947,-1,0.9999999999998317,0.0,0,0.7954229273591823,0.1601827256978119
BUF_X16__5_0.png,0.020751953125,5200.0,20.0,310.6617647023132,0.001239776611328125,51.35425742682191,0.20416047969885928,0.795839520301117,0.575882123966687,0.42411787603319856,-1,0.0,0.9999999999999762,0.0,0.9999999999999762,0.0,0.9999999999999762,0.0,0.9999999999998807,0.0,0.9999999999998478,0.0,0.9999999999998025,0.6044286789207061,0.39557132107917453,0,0.7703208718946709,0.22967912810517693,0,0.9999999999998025,0.0,0,0.7915831836050597,0.1621896666242288
BUF_X16__6_0.png,0.01971435546875,4940.0,19.0,295.1286764670191,0.0011777877807617188,72.56405473214222,0.20827665759003575,0.7917233424099387,0.5345262370443014,0.46547376295557796,-3,0.0,0.9999999999999744,0.0,0.9999999999999744,0.0,0.9999999999999744,0.0,0.9999999999998613,0.0,0.9999999999998243,0.0,0.9999999999997753,0.6171558564056182,0.38284414359424307,-1,0.7820019333859246,0.21799806661389964,0,0.9999999999997753,0.0,0,0.7997192632637727,0.1567967631566125
BUF_X16__7_0.png,0.01971435546875,4940.0,19.0,295.1286764670191,0.0011777877807617188,88.68473034296332,0.21271813165607398,0.7872818683438999,0.532623506288296,0.46737649371158346,-2,0.0,0.9999999999999738,0.0,0.9999999999999738,0.0,0.9999999999999738,0.0,0.9999999999998649,0.0,0.9999999999998272,0.0,0.999999999999775,0.6004894339060611,0.39951056609380375,0,0.7676512781511714,0.23234872184865576,0,0.999999999999775,0.0,0,0.7893802373523359,0.16382161814222265
BUF_X32__0_0.png,0.02801513671875,7020.0,27.0,419.393382349372,0.0016736984252929688,75.07150609548857,0.23038562967445786,0.7696143703255205,0.5509762305408756,0.4490237694590398,-4,0.0,0.9999999999999778,0.0,0.9999999999999778,0.0,0.9999999999999778,0.0,0.9999999999999049,0.0,0.9999999999998808,0.0,0.9999999999998483,0.6274666590512582,0.3725333409486466,0,0.786352520131132,0.21364747986874874,0,0.9999999999998483,0.0,0,0.8046063930607462,0.15263283927402932
BUF_X32__10_0.png,0.0228271484375,5720.0,22.0,341.7279411729014,0.0013637542724609375,72.9161188216145,0.21559543245041307,0.7844045675495639,0.5776739442628491,0.42232605573704685,-3,0.0,0.9999999999999768,0.0,0.9999999999999768,0.0,0.9999999999999768,0.0,0.9999999999998862,0.0,0.9999999999998581,0.0,0.999999999999821,0.6359765469345209,0.3640234530653653,0,0.792759423251477,0.20724057674838114,0,0.999999999999821,0.0,0,0.8095786567286063,0.14908707423619894
BUF_X32__11_0.png,0.01971435546875,4940.0,19.0,295.1286764670191,0.0011777877807617188,54.721916875068395,0.20249977587185342,0.7975002241281216,0.5568514524620701,0.4431485475378094,-2,0.0,0.999999999999975,0.0,0.999999999999975,0.0,0.999999999999975,0.0,0.9999999999998673,0.0,0.9999999999998325,0.0,0.9999999999997852,0.6175963044574008,0.38240369554246656,0,0.7796434077349723,0.2203565922648602,0,0.9999999999997852,0.0,0,0.7990799040640527,0.156719451320464
BUF_X32__12_0.png,0.01971435546875,4940.0,19.0,295.1286764670191,0.0011777877807617188,80.07695077472924,0.21232383256204743,0.7876761674379262,0.5059131610068658,0.49408683899301353,-2,0.0,0.9999999999999736,0.0,0.9999999999999736,0.0,0.9999999999999736,0.0,0.9999999999998594,0.0,0.9999999999998194,0.0,0.9999999999997625,0.5921128503719123,0.4078871496279471,0,0.7606598251064609,0.23934017489335851,0,0.9999999999997625,0.0,0,0.7842575584927118,0.16735316245116594
BUF_X32__13_0.png,0.0228271484375,5720.0,22.0,341.7279411729014,0.0013637542724609375,65.91964694652695,0.20962200071057843,0.7903779992893994,0.5803429379529182,0.4196570620469778,-2,0.0,0.9999999999999779,0.0,0.9999999999999779,0.0,0.9999999999999779,0.0,0.9999999999998903,0.0,0.9999999999998614,0.0,0.9999999999998223,0.6171844990506034,0.3828155009492869,0,0.779647858033997,0.22035214196586436,0,0.9999999999998223,0.0,0,0.7989441190281409,0.1568782674730441
BUF_X32__14_0.png,0.0228271484375,5720.0,22.0,341.7279411729014,0.0013637542724609375,81.8086204913217,0.20892575393552082,0.7910742460644568,0.5391297111172967,0.46087028888259934,-2,0.0,0.9999999999999775,0.0,0.9999999999999775,0.0,0.9999999999999775,0.0,0.9999999999998852,0.0,0.9999999999998532,0.0,0.9999999999998085,0.5994787241370704,0.40052127586281483,0,0.7665687857875838,0.23343121421226937,0,0.9999999999998085,0.0,0,0.7886825033081543,0.16425810072690192
BUF_X32__15_0.png,0.01971435546875,4940.0,19.0,295.1286764670191,0.0011777877807617188,88.46555252169038,0.20495242895847254,0.7950475710415023,0.5363694552129106,0.46363054478696863,-3,0.0,0.9999999999999747,0.0,0.9999999999999747,0.0,0.9999999999999747,0.0,0.9999999999998591,0.0,0.9999999999998234,0.0,0.9999999999997755,0.6276853679164608,0.3723146320833983,0,0.7869223292390586,0.2130776707607647,0,0.9999999999997755,0.0,0,0.8048692323850982,0.1525256586397482
BUF_X32__1_0.png,0.02593994140625,6500.0,25.0,388.3272058787838,0.0015497207641601562,71.21665515990658,0.21605472977497162,0.7839452702250067,0.6017239020385277,0.39827609796138114,-3,0.0,0.9999999999999779,0.0,0.9999999999999779,0.0,0.9999999999999779,0.0,0.9999999999999037,0.0,0.9999999999998807,0.0,0.9999999999998503,0.6430111459756441,0.3569888540242596,0,0.7974907185234636,0.202509281476417,0,0.9999999999998503,0.0,0,0.8135006214996526,0.1461791098147731
BUF_X32__2_0.png,0.02386474609375,5980.0,23.0,357.26102940819555,0.0014257431030273438,66.07915359395714,0.2216129917789957,0.7783870082209802,0.5541085055366524,0.4458914944632482,-3,0.0,0.9999999999999755,0.0,0.9999999999999755,0.0,0.9999999999999755,0.0,0.9999999999998889,0.0,0.9999999999998602,0.0,0.9999999999998218,0.6239394175274807,0.3760605824724081,0,0.7841928721172908,0.21580712788256942,0,0.9999999999998218,0.0,0,0.8027107632148645,0.15408347227046623
BUF_X32__3_0.png,0.02386474609375,5980.0,23.0,357.26102940819555,0.0014257431030273438,72.3771678426116,0.2206971279749696,0.7793028720250064,0.5604343109642062,0.4395656890356944,-3,0.0,0.9999999999999755,0.0,0.9999999999999755,0.0,0.9999999999999755,0.0,0.9999999999998895,0.0,0.9999999999998614,0.0,0.9999999999998237,0.6262896277476387,0.3737103722522508,0,0.7856717245200879,0.21432827547977354,0,0.9999999999998237,0.0,0,0.8039871174225168,0.15311531775123918
BUF_X32__4_0.png,0.02593994140625,6500.0,25.0,388.3272058787838,0.0015497207641601562,77.19569287549169,0.22430036623663097,0.7756996337633473,0.5656390465379736,0.4343609534619356,-2,0.0,0.9999999999999779,0.0,0.9999999999999779,0.0,0.9999999999999779,0.0,0.9999999999999062,0.0,0.9999999999998794,0.0,0.9999999999998429,0.5973108991211037,0.40268910087880244,1,0.7674749668234084,0.23252503317647094,0,0.9999999999998429,0.0,0,0.7882619553147849,0.16505292516752984
BUF_X32__5_0.png,0.02178955078125,5460.0,21.0,326.1948529376073,0.0013017654418945312,131.16647872554068,0.2424486729133865,0.757551327086586,0.4615964925707159,0.5384035074291749,-5,0.0,0.9999999999999724,0.0,0.9999999999999724,0.0,0.9999999999999724,0.0,0.9999999999998568,0.0,0.9999999999998179,0.0,0.9999999999997636,0.6057958142931992,0.3942041857066576,0,0.770379816012247,0.2296201839875709,0,0.9999999999997636,0.0,0,0.7920585434350699,0.1616616021697766
BUF_X32__6_0.png,0.020751953125,5200.0,20.0,310.6617647023132,0.001239776611328125,75.5188577262093,0.20317779241518374,0.7968222075847925,0.5671409617055672,0.43285903829431843,-2,0.0,0.9999999999999762,0.0,0.9999999999999762,0.0,0.9999999999999762,0.0,0.9999999999998764,0.0,0.999999999999844,0.0,0.9999999999997999,0.617761954210476,0.3822380457894004,0,0.7797525239126843,0.2202474760871596,0,0.9999999999997999,0.0,0,0.7991714927076533,0.15665099887755862
